City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
267,Oktyabrskiy,54.4815,53.471,46.85,58,44,2.3,RU,2022-05-07 18:05:39
268,Alpena,45.0617,-83.4327,55.72,37,0,9.22,US,2022-05-07 18:05:39
269,Goderich,43.7501,-81.7165,49.91,53,0,7.7,CA,2022-05-07 18:05:40
270,Olavarria,-36.8927,-60.3225,70.02,65,71,13.82,AR,2022-05-07 18:05:40
271,Sainte-Anne-Des-Monts,49.124,-66.4924,35.4,57,15,0.87,CA,2022-05-07 18:05:41
272,Luzhou,28.8724,105.4405,74.75,74,5,4.9,CN,2022-05-07 18:05:41
273,Lagos,6.5833,3.75,78.67,81,98,3.91,NG,2022-05-07 18:03:47
274,Ambilobe,-13.2,49.05,74.59,84,26,5.19,MG,2022-05-07 18:06:42
275,Touros,-5.1989,-35.4608,79.09,86,92,12.82,BR,2022-05-07 18:05:31
276,Waddan,29.1614,16.139,79.36,21,0,8.7,LY,2022-05-07 18:06:42
277,Berbera,10.4396,45.0143,85.86,71,65,2.13,SO,2022-05-07 18:02:37
278,Eyl,7.9803,49.8164,83.84,78,40,15.39,SO,2022-05-07 18:06:43
279,Sorong,-0.8833,131.25,79.92,84,74,3.62,ID,2022-05-07 18:06:43
280,Batemans Bay,-35.7167,150.1833,51.1,73,1,6.38,AU,2022-05-07 18:06:43
281,Melito Di Porto Salvo,37.9222,15.7714,65.14,68,75,11.5,IT,2022-05-07 18:02:52
282,Hualmay,-11.0964,-77.6139,70.99,73,15,13.04,PE,2022-05-07 18:06:44
283,Udachnyy,66.4167,112.4,30.49,99,100,5.68,RU,2022-05-07 18:06:44
284,Mabamba,-3.5983,30.5019,66.42,81,78,2.53,TZ,2022-05-07 18:06:45
285,Chumikan,54.7183,135.315,29.14,83,6,9.17,RU,2022-05-07 18:06:45
286,Puerto Maldonado,-12.6,-69.1833,84.6,51,40,4.61,PE,2022-05-07 18:06:46
287,Coahuayana,18.7333,-103.6833,90.3,41,79,8.05,MX,2022-05-07 18:06:46
288,Yumen,40.2833,97.2,54.25,24,78,8.03,CN,2022-05-07 18:06:46
289,Bagotville,-28.9833,153.4167,62.85,99,100,10.09,AU,2022-05-07 18:06:47
290,Cap-Aux-Meules,47.3821,-61.8597,33.55,71,22,15.43,CA,2022-05-07 18:06:48
291,Mulege,26.8833,-111.9833,90.16,24,0,5.55,MX,2022-05-07 18:06:48
292,Katsuura,35.1333,140.3,62.62,90,81,5.39,JP,2022-05-07 18:06:48
293,Duldurga,50.6761,113.5931,43.36,54,16,4.47,RU,2022-05-07 18:06:49
294,Poso,-1.3959,120.7524,78.69,90,100,6.49,ID,2022-05-07 18:06:49
295,Sitio Novo Do Tocantins,-5.5183,-47.4611,88.16,58,56,2.77,BR,2022-05-07 18:06:49
296,Arinos,-15.9169,-46.1056,87.82,43,48,4.74,BR,2022-05-07 18:02:31
297,Rehoboth,-23.3167,17.0833,58.3,29,0,10.09,NA,2022-05-07 18:06:50
298,Bereda,43.2686,-7.5406,68.41,63,89,5.61,ES,2022-05-07 18:06:51
299,Sotnikovskoye,45.0039,43.7772,48.0,70,100,1.61,RU,2022-05-07 18:06:51
300,Stornoway,58.2093,-6.3865,53.92,65,0,6.91,GB,2022-05-07 18:06:51
301,Ishigaki,24.3448,124.1572,77.86,83,91,0.65,JP,2022-05-07 18:06:52
302,Majene,-3.5403,118.9707,78.94,89,93,4.56,ID,2022-05-07 18:06:52
303,Tateyama,34.9833,139.8667,62.53,88,75,6.91,JP,2022-05-07 18:06:53
304,Antalaha,-14.9003,50.2788,75.36,89,30,4.79,MG,2022-05-07 18:06:53
305,Coos Bay,43.3665,-124.2179,52.0,88,100,14.97,US,2022-05-07 18:06:54
306,Romny,50.751,33.4747,51.78,68,99,5.86,UA,2022-05-07 18:06:54
307,Giyon,8.5333,37.9833,72.25,27,98,5.68,ET,2022-05-07 18:06:54
308,San Policarpo,12.1791,125.5072,80.92,84,36,13.58,PH,2022-05-07 18:06:55
309,Maldonado,-34.6667,-54.9167,69.22,52,0,4.34,UY,2022-05-07 18:02:15
310,Bedong,5.7274,100.5088,77.22,94,100,1.7,MY,2022-05-07 18:06:55
311,Sorland,67.667,12.6934,37.78,59,100,25.99,NO,2022-05-07 18:06:56
312,Vila Franca Do Campo,37.7167,-25.4333,66.61,90,100,1.97,PT,2022-05-07 18:06:56
313,Ola,59.5833,151.2833,30.74,98,100,10.0,RU,2022-05-07 18:06:56
314,San Andres,12.5847,-81.7006,87.82,74,20,6.91,CO,2022-05-07 18:04:14
315,Fort Nelson,58.8053,-122.7002,40.59,65,100,19.57,CA,2022-05-07 18:02:17
316,Chamba,32.5667,76.1333,72.59,47,45,8.03,IN,2022-05-07 18:06:57
317,Nueva Germania,-23.9,-56.5667,84.85,29,23,3.0,PY,2022-05-07 18:06:58
318,Cayenne,4.9333,-52.3333,82.44,1,75,6.91,GF,2022-05-07 18:06:58
319,Deputatskiy,69.3,139.9,-3.77,99,76,6.2,RU,2022-05-07 18:06:22
320,Sorbhog,26.5,90.8667,78.04,76,43,5.23,IN,2022-05-07 18:06:59
321,Ayr,55.4627,-4.6339,61.5,67,20,2.3,GB,2022-05-07 18:07:59
322,Atar,20.5169,-13.0499,103.62,10,1,12.1,MR,2022-05-07 18:08:00
323,Pokosnoye,55.5258,101.0536,47.46,43,100,13.51,RU,2022-05-07 18:08:00
324,Victor Harbor,-35.5667,138.6167,53.01,92,17,1.68,AU,2022-05-07 18:08:00
325,Ipixuna,-1.7625,-48.8043,82.4,86,51,5.88,BR,2022-05-07 18:08:01
326,Chokurdakh,70.6333,147.9167,14.68,95,99,11.3,RU,2022-05-07 18:08:01
327,Krasnoselkup,65.7,82.4667,9.37,90,64,17.83,RU,2022-05-07 18:08:02
328,Rawson,-43.3002,-65.1023,76.78,28,24,14.36,AR,2022-05-07 18:08:02
329,Kupang,-10.1667,123.5833,79.84,81,32,13.22,ID,2022-05-07 18:08:03
330,Dunedin,-45.8742,170.5036,61.81,57,100,5.35,NZ,2022-05-07 18:08:03
331,Bilma,18.6853,12.9164,97.14,12,91,5.41,NE,2022-05-07 18:08:03
332,Mongo,12.1844,18.693,96.44,24,99,8.75,TD,2022-05-07 18:08:04
333,Puerto Escondido,15.85,-97.0667,89.24,46,97,5.53,MX,2022-05-07 18:08:04
334,Srednekolymsk,67.45,153.6833,21.07,96,98,7.74,RU,2022-05-07 18:08:05
335,Casper,42.8666,-106.3131,64.72,30,100,26.46,US,2022-05-07 18:08:05
336,Saint-Pierre,-21.3393,55.4781,73.08,78,75,5.75,RE,2022-05-07 18:08:06
337,Chippewa Falls,44.9369,-91.3929,69.98,31,0,14.97,US,2022-05-07 18:08:06
338,Rio Grande,-32.035,-52.0986,77.11,61,0,5.84,BR,2022-05-07 18:06:31
339,Grindavik,63.8424,-22.4338,46.87,71,75,23.02,IS,2022-05-07 18:08:07
340,Pimampiro,0.4,-77.9667,73.99,53,16,6.22,EC,2022-05-07 18:08:07
341,Miles City,46.4083,-105.8406,68.97,40,0,27.63,US,2022-05-07 18:08:07
342,Borogontsy,62.6683,131.1683,28.08,92,100,3.85,RU,2022-05-07 18:08:08
343,Nelson Bay,-32.7167,152.15,53.01,82,99,1.99,AU,2022-05-07 18:08:08
344,Mindelo,16.8901,-24.9804,74.75,60,75,27.63,CV,2022-05-07 18:06:16
345,Del Rio,29.3627,-100.8968,99.23,43,0,10.36,US,2022-05-07 18:08:09
346,Oranjemund,-28.55,16.4333,57.02,83,0,16.35,NA,2022-05-07 18:08:09
347,Nkoteng,4.5167,12.0333,72.9,94,100,5.19,CM,2022-05-07 18:08:10
348,Coxim,-18.5067,-54.76,88.25,19,0,3.71,BR,2022-05-07 18:08:10
349,Vestnes,62.6264,7.0884,42.96,52,100,18.41,NO,2022-05-07 18:08:11
350,Monchique,37.3177,-8.5553,68.74,43,47,8.23,PT,2022-05-07 18:08:12
351,Amapa,1.0,-52.0,79.48,94,88,3.94,BR,2022-05-07 18:08:12
352,Klaksvik,62.2266,-6.589,47.32,67,98,3.42,FO,2022-05-07 18:08:12
353,Maniitsoq,65.4167,-52.9,32.59,72,22,10.54,GL,2022-05-07 18:08:13
354,Whitehorse,60.7161,-135.0538,37.81,86,93,1.01,CA,2022-05-07 18:06:27
355,Nome,64.5011,-165.4064,32.16,86,100,20.71,US,2022-05-07 18:05:44
356,Oskarshamn,57.2645,16.4484,46.98,83,86,12.97,SE,2022-05-07 18:08:14
357,East London,-33.0153,27.9116,64.13,91,98,6.64,ZA,2022-05-07 18:08:14
358,Arlit,18.7369,7.3853,98.55,11,100,9.82,NE,2022-05-07 18:08:15
359,Gualeguaychu,-33.0094,-58.5172,74.89,61,6,9.51,AR,2022-05-07 18:08:15
360,Caceres,39.522,-6.3748,76.8,30,67,2.77,ES,2022-05-07 18:08:15
361,Umea,63.8284,20.2597,46.33,39,0,18.41,SE,2022-05-07 18:08:16
362,San Javier,37.8063,-0.8374,74.46,59,0,6.91,ES,2022-05-07 18:04:11
363,Matara,5.9485,80.5353,79.74,91,51,9.04,LK,2022-05-07 18:08:16
364,Coquimbo,-29.9533,-71.3436,56.93,88,100,4.61,CL,2022-05-07 18:08:17
365,Palembang,-2.9167,104.7458,77.09,94,75,0.0,ID,2022-05-07 18:08:17
366,Komsomolskiy,40.4272,71.7189,77.97,35,0,4.05,UZ,2022-05-07 18:08:18
367,Pareora,-44.4871,171.2132,53.19,86,93,5.91,NZ,2022-05-07 18:08:18
368,Hofn,64.2539,-15.2082,43.97,74,54,14.88,IS,2022-05-07 18:09:19
369,Viedma,-40.8135,-62.9967,76.96,25,37,20.36,AR,2022-05-07 18:09:19
370,Placido De Castro,-10.3353,-67.1856,90.43,40,8,4.79,BR,2022-05-07 18:09:20
371,Yarada,17.65,83.2667,82.72,65,75,2.3,IN,2022-05-07 18:09:20
372,Yanahuanca,-10.5167,-76.4986,51.26,40,4,9.4,PE,2022-05-07 18:09:21
373,Ornskoldsvik,63.2909,18.7153,43.75,49,62,14.97,SE,2022-05-07 18:09:21
374,Bo Phloi,14.3236,99.5161,82.31,86,100,1.16,TH,2022-05-07 18:09:22
375,Port-Gentil,-0.7193,8.7815,80.56,83,20,2.3,GA,2022-05-07 18:08:45
376,Ust-Tsilma,65.441,52.1498,39.25,95,63,6.13,RU,2022-05-07 18:09:22
377,Salalah,17.0151,54.0924,81.12,80,2,7.16,OM,2022-05-07 18:09:23
378,Dingli,35.8614,14.3822,63.81,82,40,8.05,MT,2022-05-07 18:05:06
379,Karratha,-20.7377,116.8463,75.81,68,11,7.16,AU,2022-05-07 18:09:23
380,Ixtapa,20.7,-105.2,79.83,65,0,11.5,MX,2022-05-07 18:09:24
381,Fasa,28.9383,53.6482,70.0,35,82,9.55,IR,2022-05-07 18:09:24
382,Clyde River,70.4692,-68.5914,27.1,66,100,3.02,CA,2022-05-07 18:08:21
383,Dembi Dolo,8.5333,34.8,63.52,78,80,3.51,ET,2022-05-07 18:09:24
384,Dwarka,22.2394,68.9678,82.47,74,0,14.07,IN,2022-05-07 18:09:25
385,Morro Bay,35.3658,-120.8499,76.21,63,24,11.01,US,2022-05-07 18:09:26
386,Ugoofaaru,5.6667,73.0,85.24,70,98,12.37,MV,2022-05-07 18:09:26
387,Kamenka,51.3223,42.7678,46.02,53,4,7.45,RU,2022-05-07 18:06:20
388,Lipari,38.4674,14.954,65.1,80,85,6.76,IT,2022-05-07 18:09:27
389,Rapid Valley,44.0625,-103.1463,82.44,27,0,14.97,US,2022-05-07 18:09:12
390,Iraray,8.9936,118.0511,80.22,83,66,5.1,PH,2022-05-07 18:09:27
391,Korcula,42.9622,17.1369,65.66,69,66,4.36,HR,2022-05-07 18:09:28
392,Sobolevo,54.4299,31.8996,51.73,75,96,11.16,RU,2022-05-07 18:09:28
393,Yasinya,48.2794,24.3604,51.01,94,99,2.66,UA,2022-05-07 18:09:28
394,Quartucciu,39.2519,9.1794,64.04,83,75,9.22,IT,2022-05-07 18:09:29
395,La Paz,-16.5,-68.15,60.78,38,20,5.75,BO,2022-05-07 18:09:00
396,Lavrentiya,65.5833,-171.0,22.73,99,82,4.9,RU,2022-05-07 18:09:29
397,Lazaro Cardenas,17.9583,-102.2,84.72,54,84,10.02,MX,2022-05-07 18:09:20
398,Broome,42.2506,-75.833,56.17,38,0,11.5,US,2022-05-07 18:05:01
399,Majur,44.7697,19.6544,64.98,56,100,9.42,RS,2022-05-07 18:09:30
400,Ostrovnoy,68.0531,39.5131,40.39,99,100,18.43,RU,2022-05-07 18:09:30
401,Basoko,1.2391,23.616,78.06,69,92,2.95,CD,2022-05-07 18:09:31
402,Ndioum,16.5129,-14.6471,108.93,8,5,11.95,SN,2022-05-07 18:09:31
403,Kshenskiy,51.8408,37.7136,49.57,61,98,7.2,RU,2022-05-07 18:09:32
404,Pisco,-13.7,-76.2167,69.85,78,29,11.5,PE,2022-05-07 18:06:25
405,Vadnais Heights,45.0575,-93.0738,73.33,35,0,19.57,US,2022-05-07 18:09:32
406,Gat,31.61,34.7642,65.8,24,19,5.48,IL,2022-05-07 18:07:46
407,Palampur,32.1167,76.5333,68.58,46,34,7.74,IN,2022-05-07 18:09:33
408,Beaupre,47.0443,-70.8953,53.55,62,22,11.23,CA,2022-05-07 18:09:33
409,Nogliki,51.8333,143.1667,30.6,98,100,6.06,RU,2022-05-07 18:09:34
410,Yatou,37.15,122.3833,52.14,40,89,8.25,CN,2022-05-07 18:10:34
411,Ahome,25.9167,-109.1833,85.95,23,0,9.42,MX,2022-05-07 18:10:34
412,Rio Gallegos,-51.6226,-69.2181,59.05,33,0,33.38,AR,2022-05-07 18:10:35
413,Culebra,18.303,-65.301,87.84,75,12,13.6,PR,2022-05-07 18:10:35
414,Killarney,52.05,-9.5167,62.65,77,0,6.91,IE,2022-05-07 18:10:36
415,Antofagasta,-23.65,-70.4,63.68,71,37,8.43,CL,2022-05-07 18:10:36
416,Santa Maria Do Suacui,-18.1903,-42.4142,79.03,61,82,5.44,BR,2022-05-07 18:10:36
417,Petropavlovsk-Kamchatskiy,53.0452,158.6483,36.19,93,0,6.71,RU,2022-05-07 18:06:28
418,Dakar,14.6937,-17.4441,85.08,78,7,18.68,SN,2022-05-07 18:07:49
419,Vokhma,58.9303,46.7586,47.12,70,37,7.07,RU,2022-05-07 18:10:37
420,Kerman,30.2832,57.0788,67.86,37,0,9.22,IR,2022-05-07 18:10:37
421,Mwinilunga,-11.7358,24.4293,67.73,62,99,2.77,ZM,2022-05-07 18:10:38
422,Ngunguru,-35.6167,174.5,56.7,83,74,3.89,NZ,2022-05-07 18:10:38
423,The Valley,18.217,-63.0578,81.82,72,11,12.17,AI,2022-05-07 18:10:39
424,Sept-Iles,50.2001,-66.3821,40.77,57,14,3.62,CA,2022-05-07 18:10:39
425,Namibe,-15.1961,12.1522,73.15,71,37,6.69,AO,2022-05-07 18:07:42
426,Bandarbeyla,9.4942,50.8122,82.65,86,21,12.17,SO,2022-05-07 18:10:40
427,Fort Wellington,6.4,-57.6,78.39,85,100,0.56,GY,2022-05-07 18:10:40
428,Chicama,-7.8447,-79.1469,61.34,61,11,10.56,PE,2022-05-07 18:10:40
429,Half Moon Bay,37.4636,-122.4286,66.54,67,100,24.16,US,2022-05-07 18:10:04
430,Pochutla,15.7432,-96.4661,91.81,33,99,6.91,MX,2022-05-07 18:10:41
431,Fuling,29.7022,107.3919,69.39,82,66,4.18,CN,2022-05-07 18:10:41
432,Behbahan,30.5959,50.2417,82.85,29,38,2.62,IR,2022-05-07 18:10:42
433,Fernandez,-27.9204,-63.8935,80.83,37,95,11.05,AR,2022-05-07 18:10:42
434,Sidhi,24.4167,81.8833,88.72,24,0,6.06,IN,2022-05-07 18:10:42
435,Daru,-9.0763,143.2092,79.65,90,50,11.81,PG,2022-05-07 18:10:43
436,Mareeba,-17.0,145.4333,72.45,90,87,2.66,AU,2022-05-07 18:10:43
437,Zhigalovo,54.8097,105.1578,51.17,59,100,4.34,RU,2022-05-07 18:10:44
438,Ancud,-41.8697,-73.8203,55.18,89,100,19.08,CL,2022-05-07 18:10:44
439,Ales,44.1333,4.0833,74.48,48,70,8.14,FR,2022-05-07 18:10:44
440,Guerrero Negro,27.9769,-114.0611,67.42,61,27,13.06,MX,2022-05-07 18:09:55
441,Koutiala,12.3917,-5.4642,92.46,30,51,15.46,ML,2022-05-07 18:10:45
442,Vieux Fort,13.7167,-60.95,85.77,70,20,13.8,LC,2022-05-07 18:10:45
443,Ouadda,8.0777,22.4007,75.79,69,100,2.91,CF,2022-05-07 18:10:46
444,Raudeberg,61.9875,5.1352,41.86,70,42,3.94,NO,2022-05-07 18:10:46
445,Kui Buri,12.0828,99.8543,81.99,89,100,6.24,TH,2022-05-07 18:10:46
446,Vezirkopru,41.1436,35.4547,52.29,87,98,3.02,TR,2022-05-07 18:10:47
447,Ilulissat,69.2167,-51.1,26.62,68,0,5.75,GL,2022-05-07 18:10:47
448,Hambantota,6.1241,81.1185,81.54,81,79,13.96,LK,2022-05-07 18:10:48
449,Horn,51.8715,8.9451,62.74,66,98,7.81,DE,2022-05-07 18:10:48
450,Vostok,46.4856,135.8833,31.42,95,100,3.78,RU,2022-05-07 18:10:48
451,Banmankhi,25.8833,87.1833,84.79,56,35,9.64,IN,2022-05-07 18:10:49
452,Ambon,-3.6954,128.1814,77.14,94,40,2.3,ID,2022-05-07 18:10:49
453,Talnakh,69.4865,88.3972,11.21,80,20,14.18,RU,2022-05-07 18:10:50
454,Vanavara,60.34,102.2797,33.64,75,52,17.11,RU,2022-05-07 18:11:50
455,Yulara,-25.2406,130.9889,44.78,58,0,9.69,AU,2022-05-07 18:11:50
456,Novyy Urengoy,66.0833,76.6333,4.32,98,13,7.52,RU,2022-05-07 18:11:32
457,Port Blair,11.6667,92.75,81.9,83,100,19.73,IN,2022-05-07 18:11:51
458,Teseney,15.11,36.6575,92.77,24,62,18.63,ER,2022-05-07 18:11:51
459,Jasper,37.2001,-94.3502,72.55,54,0,12.66,US,2022-05-07 18:11:52
460,Khani,41.9563,42.9566,44.17,98,100,3.0,GE,2022-05-07 18:11:52
461,Muroto,33.2833,134.15,65.5,80,18,11.63,JP,2022-05-07 18:11:53
462,Portland,45.5234,-122.6762,51.96,82,100,9.22,US,2022-05-07 18:09:08
463,Nago,26.5881,127.9761,75.63,95,91,8.66,JP,2022-05-07 18:11:53
464,Yeppoon,-23.1333,150.7333,65.98,84,98,9.53,AU,2022-05-07 18:11:53
465,Sinop,41.7711,34.8709,43.39,92,100,6.17,TR,2022-05-07 18:11:54
466,Tilichiki,60.4667,166.1,30.43,98,100,4.12,RU,2022-05-07 18:11:54
467,West Wendover,40.7391,-114.0733,63.61,19,0,19.57,US,2022-05-07 18:11:47
468,Plerin,48.5425,-2.7798,57.52,80,0,9.22,FR,2022-05-07 18:11:55
469,Sernur,56.9333,49.1536,45.14,69,37,8.57,RU,2022-05-07 18:11:55
470,Avera,33.194,-82.5271,71.11,51,58,13.67,US,2022-05-07 18:11:55
471,Ballina,-28.8667,153.5667,63.01,99,100,11.3,AU,2022-05-07 18:09:38
472,Kamaishi,39.2667,141.8833,52.43,83,100,8.61,JP,2022-05-07 18:11:56
473,Tucuman,-26.8241,-65.2226,75.2,46,20,3.44,AR,2022-05-07 18:11:57
474,Ewa Beach,21.3156,-158.0072,75.15,69,75,11.99,US,2022-05-07 18:11:57
475,Tyazhinskiy,56.116,88.524,32.32,50,63,19.28,RU,2022-05-07 18:11:57
476,Bellary,15.15,76.9333,90.23,42,68,11.01,IN,2022-05-07 18:11:58
477,Ankpa,7.3706,7.6253,84.56,60,64,7.58,NG,2022-05-07 18:11:58
478,Bulaevo,54.9056,70.4439,41.41,39,2,7.61,KZ,2022-05-07 18:11:59
479,Tura,25.5198,90.2201,73.13,78,3,3.62,IN,2022-05-07 18:11:59
480,Unecha,52.8459,32.6739,52.32,73,99,10.16,RU,2022-05-07 18:12:00
481,Tucumcari,35.1717,-103.725,94.95,7,0,24.16,US,2022-05-07 18:12:00
482,Trento,46.0679,11.1211,63.19,87,100,1.01,IT,2022-05-07 18:12:01
483,Kamina,-8.7386,24.9906,67.96,74,73,3.31,CD,2022-05-07 18:12:01
484,Meadow Lake,34.8014,-106.5436,84.7,9,57,12.82,US,2022-05-07 18:12:02
485,Aksarka,66.5606,67.7975,19.76,94,31,7.9,RU,2022-05-07 18:12:03
486,Tukuyu,-9.25,33.65,59.83,96,61,2.39,TZ,2022-05-07 18:12:03
487,Bocana De Paiwas,12.7857,-85.1227,86.23,60,84,5.75,NI,2022-05-07 18:12:03
488,Soe,-9.8607,124.284,67.15,94,56,4.36,ID,2022-05-07 18:12:04
489,Asosa,10.0667,34.5333,70.95,67,92,1.9,ET,2022-05-07 18:12:04
490,Boddam,57.4667,-1.7833,52.43,71,59,5.03,GB,2022-05-07 18:12:05
491,Acapulco,16.8634,-99.8901,84.02,65,100,6.91,MX,2022-05-07 18:09:39
492,Taoudenni,22.6783,-3.9836,99.41,8,1,11.61,ML,2022-05-07 18:08:18
493,El Paso,31.8001,-106.2005,87.69,8,0,19.57,US,2022-05-07 18:09:10
494,Kondinskoye,59.6481,67.41,38.82,95,97,7.76,RU,2022-05-07 18:12:06
495,Qaqortoq,60.7167,-46.0333,42.17,69,100,4.61,GL,2022-05-07 18:10:35
496,Bara,10.3744,10.7288,93.99,28,87,9.6,NG,2022-05-07 18:12:06
497,Manali,13.1667,80.2667,87.89,88,92,2.08,IN,2022-05-07 18:12:07
498,Itarema,-2.9248,-39.9167,82.44,77,85,12.12,BR,2022-05-07 18:12:07
499,Andenes,69.3143,16.1194,33.78,86,75,19.57,NO,2022-05-07 18:12:07
500,Batticaloa,7.7102,81.6924,82.72,77,94,6.64,LK,2022-05-07 18:12:08
501,Ahipara,-35.1667,173.1667,56.41,84,80,3.31,NZ,2022-05-07 18:12:09
502,Awbari,26.5921,12.7805,83.39,15,1,12.62,LY,2022-05-07 18:08:38
503,Pontianak,-0.0333,109.3333,75.18,100,75,2.3,ID,2022-05-07 18:13:09
504,Brae,60.3964,-1.353,46.02,61,53,10.42,GB,2022-05-07 18:13:10
505,Darhan,49.4867,105.9228,45.25,65,2,7.52,MN,2022-05-07 18:13:11
506,Flagstaff,35.1981,-111.6513,74.52,21,0,26.46,US,2022-05-07 18:13:11
507,Tome,-36.6167,-72.95,56.01,61,3,9.64,CL,2022-05-07 18:11:23
508,Turan,16.0678,108.2208,78.78,89,40,1.14,VN,2022-05-07 18:13:12
509,Tsivilsk,55.8611,47.4664,52.81,61,27,7.61,RU,2022-05-07 18:13:12
510,El Campo,29.1966,-96.2697,89.89,58,75,11.5,US,2022-05-07 18:13:13
511,La Orilla,17.9833,-102.2333,84.69,55,76,10.65,MX,2022-05-07 18:13:14
512,Merauke,-8.4667,140.3333,78.28,92,50,10.25,ID,2022-05-07 18:13:14
513,Alekseyevsk,57.8406,108.3492,50.88,79,100,13.98,RU,2022-05-07 18:13:14
514,Muscat,23.6139,58.5922,87.82,55,0,6.76,OM,2022-05-07 18:10:42
515,Black River,18.0264,-77.8487,84.76,66,8,16.98,JM,2022-05-07 18:13:15
516,Nuuk,64.1835,-51.7216,34.41,69,0,12.66,GL,2022-05-07 18:13:16
517,Benjamin Constant,-4.3831,-70.0311,78.93,88,75,2.3,BR,2022-05-07 18:13:16
518,Powell,40.1578,-83.0752,59.34,76,100,13.8,US,2022-05-07 18:13:17
519,Nador,35.174,-2.9287,71.67,68,0,4.61,MA,2022-05-07 18:13:17
520,Byron Bay,-28.65,153.6167,62.94,91,99,8.34,AU,2022-05-07 18:13:18
521,Tual,-5.6667,132.75,84.99,76,52,19.15,ID,2022-05-07 18:10:23
522,Kukushtan,57.6464,56.4952,46.02,72,49,6.98,RU,2022-05-07 18:13:18
523,Bontang,0.1333,117.5,79.03,88,100,4.52,ID,2022-05-07 18:13:19
524,Oussouye,12.485,-16.5469,96.98,44,3,12.26,SN,2022-05-07 18:13:20
525,Campina Grande Do Sul,-25.3056,-49.0553,67.39,62,37,5.53,BR,2022-05-07 18:13:20
526,Kos,36.8933,27.2889,67.44,78,9,9.93,GR,2022-05-07 18:09:59
527,Surt,31.2089,16.5887,65.88,68,1,11.79,LY,2022-05-07 18:13:21
528,Verkhnevilyuysk,63.4453,120.3167,34.14,99,100,5.37,RU,2022-05-07 18:13:21
529,Bowen,-20.0167,148.2333,75.33,87,96,13.82,AU,2022-05-07 18:13:22
530,Baruun-Urt,46.6806,113.2792,39.31,37,63,7.02,MN,2022-05-07 18:13:22
531,College,64.8569,-147.8028,42.58,95,100,0.0,US,2022-05-07 18:13:22
532,Pangody,65.85,74.4859,5.09,96,7,4.34,RU,2022-05-07 18:09:47
533,Nova Vicosa,-17.8919,-39.3719,75.63,85,89,16.75,BR,2022-05-07 18:13:23
534,Yar-Sale,66.8333,70.8333,15.37,94,31,8.72,RU,2022-05-07 18:13:24
535,Luanda,-8.8368,13.2343,78.8,89,20,5.75,AO,2022-05-07 18:13:24
536,Bubaque,11.2833,-15.8333,77.97,75,1,13.62,GW,2022-05-07 18:13:25
